playerName,team_name,label,date,possessionValue.pvValue,possessionValue.pvAdded
NaN,HB Køge,HB Køge vs Hobro,2025-07-18,NaN,NaN
NaN,HB Køge,HB Køge vs Hobro,2025-07-18,NaN,NaN
M. Rochester,HB Køge,HB Køge vs Hobro,2025-07-18,0.0002714,0.0002714
B. Bayrak,HB Køge,HB Køge vs Hobro,2025-07-18,0.0012402,-0.0
G. Çulhacı,HB Køge,HB Køge vs Hobro,2025-07-18,NaN,NaN
G. Larsen,HB Køge,HB Køge vs Hobro,2025-07-18,0.0056157,0.0056157
M. Schütt,HB Køge,HB Køge vs Hobro,2025-07-18,0.0079567,0.002341
S. Larsen,HB Køge,HB Køge vs Hobro,2025-07-18,0.0038138,-0.0041429
L. Bust,HB Køge,HB Køge vs Hobro,2025-07-18,0.0080558,-0.0038138
H. Bonnesen,HB Køge,HB Køge vs Hobro,2025-07-18,0.0080558,-0.0
M. Rochester,HB Køge,HB Køge vs Hobro,2025-07-18,0.008386,-0.0
M. Schütt,HB Køge,HB Køge vs Hobro,2025-07-18,NaN,NaN
G. Çulhacı,HB Køge,HB Køge vs Hobro,2025-07-18,0.0450252,-0.0
C. Tue Jensen,HB Køge,HB Køge vs Hobro,2025-07-18,0.0183078,0.0
M. Westergren,HB Køge,HB Køge vs Hobro,2025-07-18,0.0012265,0.0012265
M. Westergren,HB Køge,HB Køge vs Hobro,2025-07-18,NaN,NaN
N. Jakobsen,HB Køge,HB Køge vs Hobro,2025-07-18,0.01035,0.01035
N. Jakobsen,HB Køge,HB Køge vs Hobro,2025-07-18,0.0009158,0.0
N. Jakobsen,HB Køge,HB Køge vs Hobro,2025-07-18,0.0003452,-0.0005706
C. Tue Jensen,HB Køge,HB Køge vs Hobro,2025-07-18,0.0003961,5.09e-05
G. Larsen,HB Køge,HB Køge vs Hobro,2025-07-18,0.0009514,-0.0003961
S. Larsen,HB Køge,HB Køge vs Hobro,2025-07-18,NaN,NaN
NaN,HB Køge,HB Køge vs Hobro,2025-07-18,NaN,NaN
NaN,HB Køge,HB Køge vs Hobro,2025-07-18,NaN,NaN
M. Westergren,HB Køge,HB Køge vs Hobro,2025-07-18,0.0042373,0.0042373
M. Westergren,HB Køge,HB Køge vs Hobro,2025-07-18,0.0007664,-0.0034709
H. Bonnesen,HB Køge,HB Køge vs Hobro,2025-07-18,0.0042926,0.0035262
H. Bonnesen,HB Køge,HB Køge vs Hobro,2025-07-18,0.0011135,-0.0031791
S. Larsen,HB Køge,HB Køge vs Hobro,2025-07-18,0.0041464,0.0030329
G. Çulhacı,HB Køge,HB Køge vs Hobro,2025-07-18,0.0039241,-0.0002223
M. Schütt,HB Køge,HB Køge vs Hobro,2025-07-18,0.0040481,0.000124
G. Larsen,HB Køge,HB Køge vs Hobro,2025-07-18,0.0044055,0.0003574
C. Tue Jensen,HB Køge,HB Køge vs Hobro,2025-07-18,0.0040481,-0.0003574
L. Bust,HB Køge,HB Køge vs Hobro,2025-07-18,0.0054265,0.0013784
N. Jakobsen,HB Køge,HB Køge vs Hobro,2025-07-18,0.0040313,-0.0013952
M. Westergren,HB Køge,HB Køge vs Hobro,2025-07-18,0.0030932,-0.0009381
L. Bust,HB Køge,HB Køge vs Hobro,2025-07-18,0.0133681,0.0102749
C. Tue Jensen,HB Køge,HB Køge vs Hobro,2025-07-18,0.0645868,0.0512187
M. Rochester,HB Køge,HB Køge vs Hobro,2025-07-18,0.0,-0.0645868
NaN,HB Køge,HB Køge vs Hobro,2025-07-18,NaN,NaN
N. Jakobsen,HB Køge,HB Køge vs Hobro,2025-07-18,0.0079567,0.006961
G. Larsen,HB Køge,HB Køge vs Hobro,2025-07-18,0.0083183,0.0003616
N. Jakobsen,HB Køge,HB Køge vs Hobro,2025-07-18,0.0042373,-0.004081
G. Larsen,HB Køge,HB Køge vs Hobro,2025-07-18,0.0007616,-0.0034757
B. Bayrak,HB Køge,HB Køge vs Hobro,2025-07-18,0.0013289,0.0005673
H. Bonnesen,HB Køge,HB Køge vs Hobro,2025-07-18,0.0005417,-0.0007872
M. Westergren,HB Køge,HB Køge vs Hobro,2025-07-18,0.0011731,0.0006314
H. Bonnesen,HB Køge,HB Køge vs Hobro,2025-07-18,0.0041476,0.0029745
G. Çulhacı,HB Køge,HB Køge vs Hobro,2025-07-18,NaN,NaN
L. Bust,HB Køge,HB Køge vs Hobro,2025-07-18,0.0042974,0.0004103
M. Schütt,HB Køge,HB Køge vs Hobro,2025-07-18,0.0079567,-0.0042974
M. Rochester,HB Køge,HB Køge vs Hobro,2025-07-18,0.0594901,0.0515334
M. Schütt,HB Køge,HB Køge vs Hobro,2025-07-18,0.0034264,-0.0560637
N. Jakobsen,HB Køge,HB Køge vs Hobro,2025-07-18,0.0271734,0.023747
S. Larsen,HB Køge,HB Køge vs Hobro,2025-07-18,0.0220071,-0.0271734
NaN,HB Køge,HB Køge vs Hobro,2025-07-18,NaN,NaN
M. Westergren,HB Køge,HB Køge vs Hobro,2025-07-18,NaN,NaN
M. Westergren,HB Køge,HB Køge vs Hobro,2025-07-18,0.0013174,-0.0
G. Larsen,HB Køge,HB Køge vs Hobro,2025-07-18,0.0041292,0.0041292
L. Bust,HB Køge,HB Køge vs Hobro,2025-07-18,0.0015569,0.0
L. Bust,HB Køge,HB Køge vs Hobro,2025-07-18,0.0002681,-0.0012888
B. Bayrak,HB Køge,HB Køge vs Hobro,2025-07-18,0.0005298,-0.0002681
NaN,HB Køge,HB Køge vs Hobro,2025-07-18,NaN,NaN
H. Bonnesen,HB Køge,HB Køge vs Hobro,2025-07-18,NaN,NaN
G. Larsen,HB Køge,HB Køge vs Hobro,2025-07-18,NaN,NaN
C. Tue Jensen,HB Køge,HB Køge vs Hobro,2025-07-18,NaN,NaN
H. Bonnesen,HB Køge,HB Køge vs Hobro,2025-07-18,NaN,NaN
G. Çulhacı,HB Køge,HB Køge vs Hobro,2025-07-18,0.0012728,-0.0003579
M. Westergren,HB Køge,HB Køge vs Hobro,2025-07-18,0.0010211,0.0
G. Çulhacı,HB Køge,HB Køge vs Hobro,2025-07-18,NaN,NaN
G. Larsen,HB Køge,HB Køge vs Hobro,2025-07-18,0.0043835,0.0043835
G. Larsen,HB Køge,HB Køge vs Hobro,2025-07-18,0.0040481,-0.0003354
M. Schütt,HB Køge,HB Køge vs Hobro,2025-07-18,0.0008195,-0.0032286
M. Westergren,HB Køge,HB Køge vs Hobro,2025-07-18,0.0024183,0.0015988
G. Larsen,HB Køge,HB Køge vs Hobro,2025-07-18,0.0002779,-0.0021404
L. Bust,HB Køge,HB Køge vs Hobro,2025-07-18,0.0,-0.0002779
G. Çulhacı,HB Køge,HB Køge vs Hobro,2025-07-18,0.0008115,0.0008115
H. Bonnesen,HB Køge,HB Køge vs Hobro,2025-07-18,0.0004365,-0.000375
M. Westergren,HB Køge,HB Køge vs Hobro,2025-07-18,0.0015476,-0.0004365
L. Bust,HB Køge,HB Køge vs Hobro,2025-07-18,NaN,NaN
M. Schütt,HB Køge,HB Køge vs Hobro,2025-07-18,NaN,NaN
B. Bayrak,HB Køge,HB Køge vs Hobro,2025-07-18,NaN,NaN
B. Bayrak,HB Køge,HB Køge vs Hobro,2025-07-18,0.0003397,-0.0002544
S. Larsen,HB Køge,HB Køge vs Hobro,2025-07-18,0.0003233,-1.64e-05
M. Westergren,HB Køge,HB Køge vs Hobro,2025-07-18,0.000507,0.0001837
N. Jakobsen,HB Køge,HB Køge vs Hobro,2025-07-18,0.0002769,-0.0002301
L. Bust,HB Køge,HB Køge vs Hobro,2025-07-18,0.0003037,2.68e-05
M. Westergren,HB Køge,HB Køge vs Hobro,2025-07-18,0.0003495,4.58e-05
H. Bonnesen,HB Køge,HB Køge vs Hobro,2025-07-18,0.00043,8.05e-05
M. Westergren,HB Køge,HB Køge vs Hobro,2025-07-18,0.0012987,0.0008687
G. Larsen,HB Køge,HB Køge vs Hobro,2025-07-18,0.0002681,-0.0010306
H. Bonnesen,HB Køge,HB Køge vs Hobro,2025-07-18,0.0013025,0.0
NaN,HB Køge,HB Køge vs Hobro,2025-07-18,NaN,NaN
M. Westergren,HB Køge,HB Køge vs Hobro,2025-07-18,0.0030038,0.0021716
L. Bust,HB Køge,HB Køge vs Hobro,2025-07-18,NaN,NaN
M. Schütt,HB Køge,HB Køge vs Hobro,2025-07-18,0.0042373,0.0042373
M. Schütt,HB Køge,HB Køge vs Hobro,2025-07-18,0.0007355,-0.0035018
N. Jakobsen,HB Køge,HB Køge vs Hobro,2025-07-18,0.0013025,0.000567
G. Çulhacı,HB Køge,HB Køge vs Hobro,2025-07-18,0.0555527,0.0555527
S. Larsen,HB Køge,HB Køge vs Hobro,2025-07-18,NaN,NaN
M. Westergren,HB Køge,HB Køge vs Hobro,2025-07-18,NaN,NaN
M. Westergren,HB Køge,HB Køge vs Hobro,2025-07-18,NaN,NaN
M. Schütt,HB Køge,HB Køge vs Hobro,2025-07-18,NaN,NaN
G. Larsen,HB Køge,HB Køge vs Hobro,2025-07-18,0.0002811,0.0002811
H. Bonnesen,HB Køge,HB Køge vs Hobro,2025-07-18,NaN,NaN
H. Bonnesen,HB Køge,HB Køge vs Hobro,2025-07-18,0.0006098,0.0003287
G. Larsen,HB Køge,HB Køge vs Hobro,2025-07-18,0.001296,0.0006862
H. Bonnesen,HB Køge,HB Køge vs Hobro,2025-07-18,0.0003546,0.0003546
S. Larsen,HB Køge,HB Køge vs Hobro,2025-07-18,0.0013391,0.0009845
G. Larsen,HB Køge,HB Køge vs Hobro,2025-07-18,0.0028867,0.0015476
M. Rochester,HB Køge,HB Køge vs Hobro,2025-07-18,NaN,NaN
H. Bonnesen,HB Køge,HB Køge vs Hobro,2025-07-18,0.0003854,-0.0013028
M. Westergren,HB Køge,HB Køge vs Hobro,2025-07-18,0.0004727,-0.0003854
L. Bust,HB Køge,HB Køge vs Hobro,2025-07-18,0.0007465,0.0002738
N. Jakobsen,HB Køge,HB Køge vs Hobro,2025-07-18,0.0103975,0.009651
M. Rochester,HB Køge,HB Køge vs Hobro,2025-07-18,0.0194826,0.0090851
G. Larsen,HB Køge,HB Køge vs Hobro,2025-07-18,0.008386,-0.0110966
S. Larsen,HB Køge,HB Køge vs Hobro,2025-07-18,0.0089161,-0.008386
H. Bonnesen,HB Køge,HB Køge vs Hobro,2025-07-18,0.0083183,-0.0089161
G. Çulhacı,HB Køge,HB Køge vs Hobro,2025-07-18,0.0040594,-0.0083183
M. Westergren,HB Køge,HB Køge vs Hobro,2025-07-18,0.0056157,0.0015563
L. Bust,HB Køge,HB Køge vs Hobro,2025-07-18,0.0253661,0.0197504
S. Larsen,HB Køge,HB Køge vs Hobro,2025-07-18,0.0098267,0.0
H. Bonnesen,HB Køge,HB Køge vs Hobro,2025-07-18,0.0139181,0.0139181
H. Bonnesen,HB Køge,HB Køge vs Hobro,2025-07-18,0.0043835,0.0
H. Bonnesen,HB Køge,HB Køge vs Hobro,2025-07-18,0.0083183,0.0039348
G. Çulhacı,HB Køge,HB Køge vs Hobro,2025-07-18,0.0293601,-0.0083183
M. Rochester,HB Køge,HB Køge vs Hobro,2025-07-18,NaN,NaN
M. Westergren,HB Køge,HB Køge vs Hobro,2025-07-18,0.0104052,0.0104052
M. Westergren,HB Køge,HB Køge vs Hobro,2025-07-18,0.0004579,-0.0099473
M. Westergren,HB Køge,HB Køge vs Hobro,2025-07-18,NaN,NaN
B. Bayrak,HB Køge,HB Køge vs Hobro,2025-07-18,0.0009369,0.0001945
M. Rochester,HB Køge,HB Køge vs Hobro,2025-07-18,NaN,NaN
M. Rochester,HB Køge,HB Køge vs Hobro,2025-07-18,0.001296,-0.0009369
L. Bust,HB Køge,HB Køge vs Hobro,2025-07-18,0.0008521,0.0008521
N. Jakobsen,HB Køge,HB Køge vs Hobro,2025-07-18,0.0010037,0.0001516
M. Westergren,HB Køge,HB Køge vs Hobro,2025-07-18,0.0036515,0.0026478
S. Larsen,HB Køge,HB Køge vs Hobro,2025-07-18,0.0080558,0.0044043
M. Rochester,HB Køge,HB Køge vs Hobro,2025-07-18,0.0079111,-0.0001447
G. Çulhacı,HB Køge,HB Køge vs Hobro,2025-07-18,0.0042117,-0.0036994
S. Larsen,HB Køge,HB Køge vs Hobro,2025-07-18,0.0040954,-0.0001163
G. Larsen,HB Køge,HB Køge vs Hobro,2025-07-18,0.0044055,0.0003101
N. Jakobsen,HB Køge,HB Køge vs Hobro,2025-07-18,0.0083183,0.0039128
C. Tue Jensen,HB Køge,HB Køge vs Hobro,2025-07-18,0.0056157,-0.0027026
N. Jakobsen,HB Køge,HB Køge vs Hobro,2025-07-18,0.0258083,0.0201926
G. Çulhacı,HB Køge,HB Køge vs Hobro,2025-07-18,0.1491584,0.1233501
G. Çulhacı,HB Køge,HB Køge vs Hobro,2025-07-18,NaN,NaN
N. Jakobsen,HB Køge,HB Køge vs Hobro,2025-07-18,0.0636614,0.0343654
H. Bonnesen,HB Køge,HB Køge vs Hobro,2025-07-18,0.0296706,-0.0339908
M. Schütt,HB Køge,HB Køge vs Hobro,2025-07-18,0.0064957,-0.0231749
N. Jakobsen,HB Køge,HB Køge vs Hobro,2025-07-18,0.063017,0.063017
H. Bonnesen,HB Køge,HB Køge vs Hobro,2025-07-18,NaN,NaN
H. Bonnesen,HB Køge,HB Køge vs Hobro,2025-07-18,0.0196721,0.0196721
G. Larsen,HB Køge,HB Køge vs Hobro,2025-07-18,0.0194325,-0.0002396
M. Schütt,HB Køge,HB Køge vs Hobro,2025-07-18,0.063796,0.0443635
M. Westergren,HB Køge,HB Køge vs Hobro,2025-07-18,0.0692238,0.0054278
C. Tue Jensen,HB Køge,HB Køge vs Hobro,2025-07-18,0.0190216,-0.0502022
G. Larsen,HB Køge,HB Køge vs Hobro,2025-07-18,0.0048491,-0.0141725
M. Schütt,HB Køge,HB Køge vs Hobro,2025-07-18,0.0042373,0.0042373
M. Schütt,HB Køge,HB Køge vs Hobro,2025-07-18,0.0043835,0.0001462
M. Schütt,HB Køge,HB Køge vs Hobro,2025-07-18,0.0090441,0.0046606
C. Tue Jensen,HB Køge,HB Køge vs Hobro,2025-07-18,0.0137316,0.0046875
H. Bonnesen,HB Køge,HB Køge vs Hobro,2025-07-18,0.0082816,-0.00545
G. Çulhacı,HB Køge,HB Køge vs Hobro,2025-07-18,0.0501663,0.0418847
M. Rochester,HB Køge,HB Køge vs Hobro,2025-07-18,0.0167855,-0.0333808
M. Rochester,HB Køge,HB Køge vs Hobro,2025-07-18,NaN,NaN
C. Tue Jensen,HB Køge,HB Køge vs Hobro,2025-07-18,0.0350591,0.0350591
S. Larsen,HB Køge,HB Køge vs Hobro,2025-07-18,0.0067807,-0.0282784
S. Larsen,HB Køge,HB Køge vs Hobro,2025-07-18,0.008386,0.008386
N. Jakobsen,HB Køge,HB Køge vs Hobro,2025-07-18,0.0172841,0.0088981
G. Larsen,HB Køge,HB Køge vs Hobro,2025-07-18,0.0067149,-0.0105692
S. Larsen,HB Køge,HB Køge vs Hobro,2025-07-18,NaN,NaN
S. Larsen,HB Køge,HB Køge vs Hobro,2025-07-18,0.0,-0.0
S. Larsen,HB Køge,HB Køge vs Hobro,2025-07-18,NaN,NaN
S. Larsen,HB Køge,HB Køge vs Hobro,2025-07-18,NaN,NaN
G. Çulhacı,HB Køge,HB Køge vs Hobro,2025-07-18,0.0008114,-0.0002374
H. Bonnesen,HB Køge,HB Køge vs Hobro,2025-07-18,0.0011189,0.0003075
M. Westergren,HB Køge,HB Køge vs Hobro,2025-07-18,0.0069455,0.0058266
L. Bust,HB Køge,HB Køge vs Hobro,2025-07-18,0.0040481,-0.0028974
N. Jakobsen,HB Køge,HB Køge vs Hobro,2025-07-18,0.0042373,0.0001892
M. Schütt,HB Køge,HB Køge vs Hobro,2025-07-18,0.0039408,-0.0002965
H. Bonnesen,HB Køge,HB Køge vs Hobro,2025-07-18,0.003952,1.12e-05
S. Larsen,HB Køge,HB Køge vs Hobro,2025-07-18,0.0040801,0.0001281
M. Schütt,HB Køge,HB Køge vs Hobro,2025-07-18,0.0011286,-0.0
M. Schütt,HB Køge,HB Køge vs Hobro,2025-07-18,NaN,NaN
G. Çulhacı,HB Køge,HB Køge vs Hobro,2025-07-18,0.0042373,0.0042373
M. Schütt,HB Køge,HB Køge vs Hobro,2025-07-18,0.0040313,-0.000206
L. Bust,HB Køge,HB Køge vs Hobro,2025-07-18,0.0079567,0.0039254
G. Larsen,HB Køge,HB Køge vs Hobro,2025-07-18,0.0042373,-0.0037194
M. Westergren,HB Køge,HB Køge vs Hobro,2025-07-18,0.0040715,-0.0001658
H. Bonnesen,HB Køge,HB Køge vs Hobro,2025-07-18,0.0083183,0.0042468
G. Çulhacı,HB Køge,HB Køge vs Hobro,2025-07-18,0.006988,-0.0013303
G. Larsen,HB Køge,HB Køge vs Hobro,2025-07-18,0.0083183,0.0013303
NaN,HB Køge,HB Køge vs Hobro,2025-07-18,NaN,NaN
G. Çulhacı,HB Køge,HB Køge vs Hobro,2025-07-18,0.006447,-0.0018713
C. Tue Jensen,HB Køge,HB Køge vs Hobro,2025-07-18,NaN,NaN
C. Tue Jensen,HB Køge,HB Køge vs Hobro,2025-07-18,NaN,NaN
N. Jakobsen,HB Køge,HB Køge vs Hobro,2025-07-18,0.0012478,-0.0005325
L. Bust,HB Køge,HB Køge vs Hobro,2025-07-18,0.000813,-0.0
G. Larsen,HB Køge,HB Køge vs Hobro,2025-07-18,NaN,NaN
S. Larsen,HB Køge,HB Køge vs Hobro,2025-07-18,NaN,NaN
B. Bayrak,HB Køge,HB Køge vs Hobro,2025-07-18,0.0011933,0.0004509
M. Rochester,HB Køge,HB Køge vs Hobro,2025-07-18,NaN,NaN
L. Bust,HB Køge,HB Køge vs Hobro,2025-07-18,0.0013429,-0.0
H. Bonnesen,HB Køge,HB Køge vs Hobro,2025-07-18,0.0012542,0.0012542
G. Larsen,HB Køge,HB Køge vs Hobro,2025-07-18,0.0035823,0.0023281
G. Larsen,HB Køge,HB Køge vs Hobro,2025-07-18,0.0040328,0.0040328
M. Schütt,HB Køge,HB Køge vs Hobro,2025-07-18,0.0040715,3.87e-05
G. Çulhacı,HB Køge,HB Køge vs Hobro,2025-07-18,0.0,-0.0040715
L. Bust,HB Køge,HB Køge vs Hobro,2025-07-18,NaN,NaN
L. Bust,HB Køge,HB Køge vs Hobro,2025-07-18,NaN,NaN
L. Bust,HB Køge,HB Køge vs Hobro,2025-07-18,NaN,NaN
L. Bust,HB Køge,HB Køge vs Hobro,2025-07-18,NaN,NaN
B. Bayrak,HB Køge,HB Køge vs Hobro,2025-07-18,0.0079717,0.0072293
G. Çulhacı,HB Køge,HB Køge vs Hobro,2025-07-18,0.0101755,-0.0079717
M. Westergren,HB Køge,HB Køge vs Hobro,2025-07-18,NaN,NaN
M. Westergren,HB Køge,HB Køge vs Hobro,2025-07-18,0.0032724,0.0032724
M. Schütt,HB Køge,HB Køge vs Hobro,2025-07-18,0.0042926,0.0010202
M. Schütt,HB Køge,HB Køge vs Hobro,2025-07-18,0.0039538,-0.0003388
G. Çulhacı,HB Køge,HB Køge vs Hobro,2025-07-18,0.0040481,9.43e-05
M. Schütt,HB Køge,HB Køge vs Hobro,2025-07-18,0.001296,0.0
S. Larsen,HB Køge,HB Køge vs Hobro,2025-07-18,NaN,NaN
S. Larsen,HB Køge,HB Køge vs Hobro,2025-07-18,NaN,NaN
M. Schütt,HB Køge,HB Køge vs Hobro,2025-07-18,NaN,NaN
M. Schütt,HB Køge,HB Køge vs Hobro,2025-07-18,NaN,NaN
L. Bust,HB Køge,HB Køge vs Hobro,2025-07-18,NaN,NaN
